item,condition,critical_region
4845,PLUS_FILLER_PLUS_GAP,eventually
4845,MINUS_FILLER_PLUS_GAP,eventually
4845,PLUS_FILLER_MINUS_GAP,you
4845,MINUS_FILLER_MINUS_GAP,you
4846,PLUS_FILLER_PLUS_GAP,eventually
4846,MINUS_FILLER_PLUS_GAP,eventually
4846,PLUS_FILLER_MINUS_GAP,Kim
4846,MINUS_FILLER_MINUS_GAP,Kim
4847,PLUS_FILLER_PLUS_GAP,eventually
4847,MINUS_FILLER_PLUS_GAP,eventually
4847,PLUS_FILLER_MINUS_GAP,us
4847,MINUS_FILLER_MINUS_GAP,us
4848,PLUS_FILLER_PLUS_GAP,eventually
4848,MINUS_FILLER_PLUS_GAP,eventually
4848,PLUS_FILLER_MINUS_GAP,you
4848,MINUS_FILLER_MINUS_GAP,you
4849,PLUS_FILLER_PLUS_GAP,soon
4849,MINUS_FILLER_PLUS_GAP,soon
4849,PLUS_FILLER_MINUS_GAP,you
4849,MINUS_FILLER_MINUS_GAP,you
4850,PLUS_FILLER_PLUS_GAP,soon
4850,MINUS_FILLER_PLUS_GAP,soon
4850,PLUS_FILLER_MINUS_GAP,Kim
4850,MINUS_FILLER_MINUS_GAP,Kim
4851,PLUS_FILLER_PLUS_GAP,soon
4851,MINUS_FILLER_PLUS_GAP,soon
4851,PLUS_FILLER_MINUS_GAP,us
4851,MINUS_FILLER_MINUS_GAP,us
4852,PLUS_FILLER_PLUS_GAP,soon
4852,MINUS_FILLER_PLUS_GAP,soon
4852,PLUS_FILLER_MINUS_GAP,you
4852,MINUS_FILLER_MINUS_GAP,you
4853,PLUS_FILLER_PLUS_GAP,soon
4853,MINUS_FILLER_PLUS_GAP,soon
4853,PLUS_FILLER_MINUS_GAP,Kim
4853,MINUS_FILLER_MINUS_GAP,Kim
4854,PLUS_FILLER_PLUS_GAP,soon
4854,MINUS_FILLER_PLUS_GAP,soon
4854,PLUS_FILLER_MINUS_GAP,us
4854,MINUS_FILLER_MINUS_GAP,us
4855,PLUS_FILLER_PLUS_GAP,eventually
4855,MINUS_FILLER_PLUS_GAP,eventually
4855,PLUS_FILLER_MINUS_GAP,Kim
4855,MINUS_FILLER_MINUS_GAP,Kim
4856,PLUS_FILLER_PLUS_GAP,eventually
4856,MINUS_FILLER_PLUS_GAP,eventually
4856,PLUS_FILLER_MINUS_GAP,us
4856,MINUS_FILLER_MINUS_GAP,us
4857,PLUS_FILLER_PLUS_GAP,eventually
4857,MINUS_FILLER_PLUS_GAP,eventually
4857,PLUS_FILLER_MINUS_GAP,you
4857,MINUS_FILLER_MINUS_GAP,you
4858,PLUS_FILLER_PLUS_GAP,eventually
4858,MINUS_FILLER_PLUS_GAP,eventually
4858,PLUS_FILLER_MINUS_GAP,Kim
4858,MINUS_FILLER_MINUS_GAP,Kim
4859,PLUS_FILLER_PLUS_GAP,eventually
4859,MINUS_FILLER_PLUS_GAP,eventually
4859,PLUS_FILLER_MINUS_GAP,us
4859,MINUS_FILLER_MINUS_GAP,us
4860,PLUS_FILLER_PLUS_GAP,eventually
4860,MINUS_FILLER_PLUS_GAP,eventually
4860,PLUS_FILLER_MINUS_GAP,you
4860,MINUS_FILLER_MINUS_GAP,you
4861,PLUS_FILLER_PLUS_GAP,soon
4861,MINUS_FILLER_PLUS_GAP,soon
4861,PLUS_FILLER_MINUS_GAP,us
4861,MINUS_FILLER_MINUS_GAP,us
4862,PLUS_FILLER_PLUS_GAP,soon
4862,MINUS_FILLER_PLUS_GAP,soon
4862,PLUS_FILLER_MINUS_GAP,Kim
4862,MINUS_FILLER_MINUS_GAP,Kim
4863,PLUS_FILLER_PLUS_GAP,soon
4863,MINUS_FILLER_PLUS_GAP,soon
4863,PLUS_FILLER_MINUS_GAP,you
4863,MINUS_FILLER_MINUS_GAP,you
4864,PLUS_FILLER_PLUS_GAP,soon
4864,MINUS_FILLER_PLUS_GAP,soon
4864,PLUS_FILLER_MINUS_GAP,us
4864,MINUS_FILLER_MINUS_GAP,us
4865,PLUS_FILLER_PLUS_GAP,soon
4865,MINUS_FILLER_PLUS_GAP,soon
4865,PLUS_FILLER_MINUS_GAP,Kim
4865,MINUS_FILLER_MINUS_GAP,Kim
4866,PLUS_FILLER_PLUS_GAP,soon
4866,MINUS_FILLER_PLUS_GAP,soon
4866,PLUS_FILLER_MINUS_GAP,you
4866,MINUS_FILLER_MINUS_GAP,you
4867,PLUS_FILLER_PLUS_GAP,eventually
4867,MINUS_FILLER_PLUS_GAP,eventually
4867,PLUS_FILLER_MINUS_GAP,you
4867,MINUS_FILLER_MINUS_GAP,you
4868,PLUS_FILLER_PLUS_GAP,eventually
4868,MINUS_FILLER_PLUS_GAP,eventually
4868,PLUS_FILLER_MINUS_GAP,Kim
4868,MINUS_FILLER_MINUS_GAP,Kim
4869,PLUS_FILLER_PLUS_GAP,eventually
4869,MINUS_FILLER_PLUS_GAP,eventually
4869,PLUS_FILLER_MINUS_GAP,us
4869,MINUS_FILLER_MINUS_GAP,us
4870,PLUS_FILLER_PLUS_GAP,eventually
4870,MINUS_FILLER_PLUS_GAP,eventually
4870,PLUS_FILLER_MINUS_GAP,you
4870,MINUS_FILLER_MINUS_GAP,you
4871,PLUS_FILLER_PLUS_GAP,eventually
4871,MINUS_FILLER_PLUS_GAP,eventually
4871,PLUS_FILLER_MINUS_GAP,Kim
4871,MINUS_FILLER_MINUS_GAP,Kim
4872,PLUS_FILLER_PLUS_GAP,eventually
4872,MINUS_FILLER_PLUS_GAP,eventually
4872,PLUS_FILLER_MINUS_GAP,us
4872,MINUS_FILLER_MINUS_GAP,us
4873,PLUS_FILLER_PLUS_GAP,soon
4873,MINUS_FILLER_PLUS_GAP,soon
4873,PLUS_FILLER_MINUS_GAP,us
4873,MINUS_FILLER_MINUS_GAP,us
4874,PLUS_FILLER_PLUS_GAP,soon
4874,MINUS_FILLER_PLUS_GAP,soon
4874,PLUS_FILLER_MINUS_GAP,you
4874,MINUS_FILLER_MINUS_GAP,you
4875,PLUS_FILLER_PLUS_GAP,soon
4875,MINUS_FILLER_PLUS_GAP,soon
4875,PLUS_FILLER_MINUS_GAP,Kim
4875,MINUS_FILLER_MINUS_GAP,Kim
4876,PLUS_FILLER_PLUS_GAP,soon
4876,MINUS_FILLER_PLUS_GAP,soon
4876,PLUS_FILLER_MINUS_GAP,us
4876,MINUS_FILLER_MINUS_GAP,us
4877,PLUS_FILLER_PLUS_GAP,soon
4877,MINUS_FILLER_PLUS_GAP,soon
4877,PLUS_FILLER_MINUS_GAP,you
4877,MINUS_FILLER_MINUS_GAP,you
4878,PLUS_FILLER_PLUS_GAP,soon
4878,MINUS_FILLER_PLUS_GAP,soon
4878,PLUS_FILLER_MINUS_GAP,Kim
4878,MINUS_FILLER_MINUS_GAP,Kim
4879,PLUS_FILLER_PLUS_GAP,eventually
4879,MINUS_FILLER_PLUS_GAP,eventually
4879,PLUS_FILLER_MINUS_GAP,you
4879,MINUS_FILLER_MINUS_GAP,you
4880,PLUS_FILLER_PLUS_GAP,eventually
4880,MINUS_FILLER_PLUS_GAP,eventually
4880,PLUS_FILLER_MINUS_GAP,Kim
4880,MINUS_FILLER_MINUS_GAP,Kim
4881,PLUS_FILLER_PLUS_GAP,eventually
4881,MINUS_FILLER_PLUS_GAP,eventually
4881,PLUS_FILLER_MINUS_GAP,us
4881,MINUS_FILLER_MINUS_GAP,us
4882,PLUS_FILLER_PLUS_GAP,eventually
4882,MINUS_FILLER_PLUS_GAP,eventually
4882,PLUS_FILLER_MINUS_GAP,you
4882,MINUS_FILLER_MINUS_GAP,you
4883,PLUS_FILLER_PLUS_GAP,eventually
4883,MINUS_FILLER_PLUS_GAP,eventually
4883,PLUS_FILLER_MINUS_GAP,Kim
4883,MINUS_FILLER_MINUS_GAP,Kim
4884,PLUS_FILLER_PLUS_GAP,eventually
4884,MINUS_FILLER_PLUS_GAP,eventually
4884,PLUS_FILLER_MINUS_GAP,us
4884,MINUS_FILLER_MINUS_GAP,us
4885,PLUS_FILLER_PLUS_GAP,soon
4885,MINUS_FILLER_PLUS_GAP,soon
4885,PLUS_FILLER_MINUS_GAP,you
4885,MINUS_FILLER_MINUS_GAP,you
4886,PLUS_FILLER_PLUS_GAP,soon
4886,MINUS_FILLER_PLUS_GAP,soon
4886,PLUS_FILLER_MINUS_GAP,us
4886,MINUS_FILLER_MINUS_GAP,us
4887,PLUS_FILLER_PLUS_GAP,soon
4887,MINUS_FILLER_PLUS_GAP,soon
4887,PLUS_FILLER_MINUS_GAP,Kim
4887,MINUS_FILLER_MINUS_GAP,Kim
4888,PLUS_FILLER_PLUS_GAP,soon
4888,MINUS_FILLER_PLUS_GAP,soon
4888,PLUS_FILLER_MINUS_GAP,you
4888,MINUS_FILLER_MINUS_GAP,you
4889,PLUS_FILLER_PLUS_GAP,soon
4889,MINUS_FILLER_PLUS_GAP,soon
4889,PLUS_FILLER_MINUS_GAP,us
4889,MINUS_FILLER_MINUS_GAP,us
4890,PLUS_FILLER_PLUS_GAP,soon
4890,MINUS_FILLER_PLUS_GAP,soon
4890,PLUS_FILLER_MINUS_GAP,Kim
4890,MINUS_FILLER_MINUS_GAP,Kim
4891,PLUS_FILLER_PLUS_GAP,eventually
4891,MINUS_FILLER_PLUS_GAP,eventually
4891,PLUS_FILLER_MINUS_GAP,Kim
4891,MINUS_FILLER_MINUS_GAP,Kim
4892,PLUS_FILLER_PLUS_GAP,eventually
4892,MINUS_FILLER_PLUS_GAP,eventually
4892,PLUS_FILLER_MINUS_GAP,us
4892,MINUS_FILLER_MINUS_GAP,us
4893,PLUS_FILLER_PLUS_GAP,eventually
4893,MINUS_FILLER_PLUS_GAP,eventually
4893,PLUS_FILLER_MINUS_GAP,you
4893,MINUS_FILLER_MINUS_GAP,you
4894,PLUS_FILLER_PLUS_GAP,eventually
4894,MINUS_FILLER_PLUS_GAP,eventually
4894,PLUS_FILLER_MINUS_GAP,Kim
4894,MINUS_FILLER_MINUS_GAP,Kim
4895,PLUS_FILLER_PLUS_GAP,eventually
4895,MINUS_FILLER_PLUS_GAP,eventually
4895,PLUS_FILLER_MINUS_GAP,us
4895,MINUS_FILLER_MINUS_GAP,us
4896,PLUS_FILLER_PLUS_GAP,eventually
4896,MINUS_FILLER_PLUS_GAP,eventually
4896,PLUS_FILLER_MINUS_GAP,you
4896,MINUS_FILLER_MINUS_GAP,you
4897,PLUS_FILLER_PLUS_GAP,soon
4897,MINUS_FILLER_PLUS_GAP,soon
4897,PLUS_FILLER_MINUS_GAP,you
4897,MINUS_FILLER_MINUS_GAP,you
4898,PLUS_FILLER_PLUS_GAP,soon
4898,MINUS_FILLER_PLUS_GAP,soon
4898,PLUS_FILLER_MINUS_GAP,us
4898,MINUS_FILLER_MINUS_GAP,us
4899,PLUS_FILLER_PLUS_GAP,soon
4899,MINUS_FILLER_PLUS_GAP,soon
4899,PLUS_FILLER_MINUS_GAP,Kim
4899,MINUS_FILLER_MINUS_GAP,Kim
4900,PLUS_FILLER_PLUS_GAP,soon
4900,MINUS_FILLER_PLUS_GAP,soon
4900,PLUS_FILLER_MINUS_GAP,you
4900,MINUS_FILLER_MINUS_GAP,you
4901,PLUS_FILLER_PLUS_GAP,soon
4901,MINUS_FILLER_PLUS_GAP,soon
4901,PLUS_FILLER_MINUS_GAP,us
4901,MINUS_FILLER_MINUS_GAP,us
4902,PLUS_FILLER_PLUS_GAP,soon
4902,MINUS_FILLER_PLUS_GAP,soon
4902,PLUS_FILLER_MINUS_GAP,Kim
4902,MINUS_FILLER_MINUS_GAP,Kim
4903,PLUS_FILLER_PLUS_GAP,eventually
4903,MINUS_FILLER_PLUS_GAP,eventually
4903,PLUS_FILLER_MINUS_GAP,Kim
4903,MINUS_FILLER_MINUS_GAP,Kim
4904,PLUS_FILLER_PLUS_GAP,eventually
4904,MINUS_FILLER_PLUS_GAP,eventually
4904,PLUS_FILLER_MINUS_GAP,us
4904,MINUS_FILLER_MINUS_GAP,us
4905,PLUS_FILLER_PLUS_GAP,eventually
4905,MINUS_FILLER_PLUS_GAP,eventually
4905,PLUS_FILLER_MINUS_GAP,you
4905,MINUS_FILLER_MINUS_GAP,you
4906,PLUS_FILLER_PLUS_GAP,eventually
4906,MINUS_FILLER_PLUS_GAP,eventually
4906,PLUS_FILLER_MINUS_GAP,Kim
4906,MINUS_FILLER_MINUS_GAP,Kim
4907,PLUS_FILLER_PLUS_GAP,eventually
4907,MINUS_FILLER_PLUS_GAP,eventually
4907,PLUS_FILLER_MINUS_GAP,us
4907,MINUS_FILLER_MINUS_GAP,us
4908,PLUS_FILLER_PLUS_GAP,eventually
4908,MINUS_FILLER_PLUS_GAP,eventually
4908,PLUS_FILLER_MINUS_GAP,you
4908,MINUS_FILLER_MINUS_GAP,you
4909,PLUS_FILLER_PLUS_GAP,soon
4909,MINUS_FILLER_PLUS_GAP,soon
4909,PLUS_FILLER_MINUS_GAP,Kim
4909,MINUS_FILLER_MINUS_GAP,Kim
4910,PLUS_FILLER_PLUS_GAP,soon
4910,MINUS_FILLER_PLUS_GAP,soon
4910,PLUS_FILLER_MINUS_GAP,us
4910,MINUS_FILLER_MINUS_GAP,us
4911,PLUS_FILLER_PLUS_GAP,soon
4911,MINUS_FILLER_PLUS_GAP,soon
4911,PLUS_FILLER_MINUS_GAP,you
4911,MINUS_FILLER_MINUS_GAP,you
4912,PLUS_FILLER_PLUS_GAP,soon
4912,MINUS_FILLER_PLUS_GAP,soon
4912,PLUS_FILLER_MINUS_GAP,Kim
4912,MINUS_FILLER_MINUS_GAP,Kim
4913,PLUS_FILLER_PLUS_GAP,soon
4913,MINUS_FILLER_PLUS_GAP,soon
4913,PLUS_FILLER_MINUS_GAP,us
4913,MINUS_FILLER_MINUS_GAP,us
4914,PLUS_FILLER_PLUS_GAP,soon
4914,MINUS_FILLER_PLUS_GAP,soon
4914,PLUS_FILLER_MINUS_GAP,you
4914,MINUS_FILLER_MINUS_GAP,you
4915,PLUS_FILLER_PLUS_GAP,eventually
4915,MINUS_FILLER_PLUS_GAP,eventually
4915,PLUS_FILLER_MINUS_GAP,us
4915,MINUS_FILLER_MINUS_GAP,us
4916,PLUS_FILLER_PLUS_GAP,eventually
4916,MINUS_FILLER_PLUS_GAP,eventually
4916,PLUS_FILLER_MINUS_GAP,Kim
4916,MINUS_FILLER_MINUS_GAP,Kim
4917,PLUS_FILLER_PLUS_GAP,eventually
4917,MINUS_FILLER_PLUS_GAP,eventually
4917,PLUS_FILLER_MINUS_GAP,you
4917,MINUS_FILLER_MINUS_GAP,you
4918,PLUS_FILLER_PLUS_GAP,eventually
4918,MINUS_FILLER_PLUS_GAP,eventually
4918,PLUS_FILLER_MINUS_GAP,us
4918,MINUS_FILLER_MINUS_GAP,us
4919,PLUS_FILLER_PLUS_GAP,eventually
4919,MINUS_FILLER_PLUS_GAP,eventually
4919,PLUS_FILLER_MINUS_GAP,Kim
4919,MINUS_FILLER_MINUS_GAP,Kim
4920,PLUS_FILLER_PLUS_GAP,eventually
4920,MINUS_FILLER_PLUS_GAP,eventually
4920,PLUS_FILLER_MINUS_GAP,you
4920,MINUS_FILLER_MINUS_GAP,you
4921,PLUS_FILLER_PLUS_GAP,soon
4921,MINUS_FILLER_PLUS_GAP,soon
4921,PLUS_FILLER_MINUS_GAP,us
4921,MINUS_FILLER_MINUS_GAP,us
4922,PLUS_FILLER_PLUS_GAP,soon
4922,MINUS_FILLER_PLUS_GAP,soon
4922,PLUS_FILLER_MINUS_GAP,Kim
4922,MINUS_FILLER_MINUS_GAP,Kim
4923,PLUS_FILLER_PLUS_GAP,soon
4923,MINUS_FILLER_PLUS_GAP,soon
4923,PLUS_FILLER_MINUS_GAP,you
4923,MINUS_FILLER_MINUS_GAP,you
4924,PLUS_FILLER_PLUS_GAP,soon
4924,MINUS_FILLER_PLUS_GAP,soon
4924,PLUS_FILLER_MINUS_GAP,us
4924,MINUS_FILLER_MINUS_GAP,us
4925,PLUS_FILLER_PLUS_GAP,soon
4925,MINUS_FILLER_PLUS_GAP,soon
4925,PLUS_FILLER_MINUS_GAP,Kim
4925,MINUS_FILLER_MINUS_GAP,Kim
4926,PLUS_FILLER_PLUS_GAP,soon
4926,MINUS_FILLER_PLUS_GAP,soon
4926,PLUS_FILLER_MINUS_GAP,you
4926,MINUS_FILLER_MINUS_GAP,you
4927,PLUS_FILLER_PLUS_GAP,eventually
4927,MINUS_FILLER_PLUS_GAP,eventually
4927,PLUS_FILLER_MINUS_GAP,us
4927,MINUS_FILLER_MINUS_GAP,us
4928,PLUS_FILLER_PLUS_GAP,eventually
4928,MINUS_FILLER_PLUS_GAP,eventually
4928,PLUS_FILLER_MINUS_GAP,Kim
4928,MINUS_FILLER_MINUS_GAP,Kim
4929,PLUS_FILLER_PLUS_GAP,eventually
4929,MINUS_FILLER_PLUS_GAP,eventually
4929,PLUS_FILLER_MINUS_GAP,you
4929,MINUS_FILLER_MINUS_GAP,you
4930,PLUS_FILLER_PLUS_GAP,eventually
4930,MINUS_FILLER_PLUS_GAP,eventually
4930,PLUS_FILLER_MINUS_GAP,us
4930,MINUS_FILLER_MINUS_GAP,us
4931,PLUS_FILLER_PLUS_GAP,eventually
4931,MINUS_FILLER_PLUS_GAP,eventually
4931,PLUS_FILLER_MINUS_GAP,Kim
4931,MINUS_FILLER_MINUS_GAP,Kim
4932,PLUS_FILLER_PLUS_GAP,eventually
4932,MINUS_FILLER_PLUS_GAP,eventually
4932,PLUS_FILLER_MINUS_GAP,you
4932,MINUS_FILLER_MINUS_GAP,you
4933,PLUS_FILLER_PLUS_GAP,soon
4933,MINUS_FILLER_PLUS_GAP,soon
4933,PLUS_FILLER_MINUS_GAP,us
4933,MINUS_FILLER_MINUS_GAP,us
4934,PLUS_FILLER_PLUS_GAP,soon
4934,MINUS_FILLER_PLUS_GAP,soon
4934,PLUS_FILLER_MINUS_GAP,Kim
4934,MINUS_FILLER_MINUS_GAP,Kim
4935,PLUS_FILLER_PLUS_GAP,soon
4935,MINUS_FILLER_PLUS_GAP,soon
4935,PLUS_FILLER_MINUS_GAP,you
4935,MINUS_FILLER_MINUS_GAP,you
4936,PLUS_FILLER_PLUS_GAP,soon
4936,MINUS_FILLER_PLUS_GAP,soon
4936,PLUS_FILLER_MINUS_GAP,us
4936,MINUS_FILLER_MINUS_GAP,us
4937,PLUS_FILLER_PLUS_GAP,soon
4937,MINUS_FILLER_PLUS_GAP,soon
4937,PLUS_FILLER_MINUS_GAP,Kim
4937,MINUS_FILLER_MINUS_GAP,Kim
4938,PLUS_FILLER_PLUS_GAP,soon
4938,MINUS_FILLER_PLUS_GAP,soon
4938,PLUS_FILLER_MINUS_GAP,you
4938,MINUS_FILLER_MINUS_GAP,you
4939,PLUS_FILLER_PLUS_GAP,eventually
4939,MINUS_FILLER_PLUS_GAP,eventually
4939,PLUS_FILLER_MINUS_GAP,Kim
4939,MINUS_FILLER_MINUS_GAP,Kim
4940,PLUS_FILLER_PLUS_GAP,eventually
4940,MINUS_FILLER_PLUS_GAP,eventually
4940,PLUS_FILLER_MINUS_GAP,us
4940,MINUS_FILLER_MINUS_GAP,us
4941,PLUS_FILLER_PLUS_GAP,eventually
4941,MINUS_FILLER_PLUS_GAP,eventually
4941,PLUS_FILLER_MINUS_GAP,you
4941,MINUS_FILLER_MINUS_GAP,you
4942,PLUS_FILLER_PLUS_GAP,eventually
4942,MINUS_FILLER_PLUS_GAP,eventually
4942,PLUS_FILLER_MINUS_GAP,Kim
4942,MINUS_FILLER_MINUS_GAP,Kim
4943,PLUS_FILLER_PLUS_GAP,eventually
4943,MINUS_FILLER_PLUS_GAP,eventually
4943,PLUS_FILLER_MINUS_GAP,us
4943,MINUS_FILLER_MINUS_GAP,us
4944,PLUS_FILLER_PLUS_GAP,eventually
4944,MINUS_FILLER_PLUS_GAP,eventually
4944,PLUS_FILLER_MINUS_GAP,you
4944,MINUS_FILLER_MINUS_GAP,you
4945,PLUS_FILLER_PLUS_GAP,soon
4945,MINUS_FILLER_PLUS_GAP,soon
4945,PLUS_FILLER_MINUS_GAP,Kim
4945,MINUS_FILLER_MINUS_GAP,Kim
4946,PLUS_FILLER_PLUS_GAP,soon
4946,MINUS_FILLER_PLUS_GAP,soon
4946,PLUS_FILLER_MINUS_GAP,us
4946,MINUS_FILLER_MINUS_GAP,us
4947,PLUS_FILLER_PLUS_GAP,soon
4947,MINUS_FILLER_PLUS_GAP,soon
4947,PLUS_FILLER_MINUS_GAP,you
4947,MINUS_FILLER_MINUS_GAP,you
4948,PLUS_FILLER_PLUS_GAP,soon
4948,MINUS_FILLER_PLUS_GAP,soon
4948,PLUS_FILLER_MINUS_GAP,Kim
4948,MINUS_FILLER_MINUS_GAP,Kim
4949,PLUS_FILLER_PLUS_GAP,soon
4949,MINUS_FILLER_PLUS_GAP,soon
4949,PLUS_FILLER_MINUS_GAP,us
4949,MINUS_FILLER_MINUS_GAP,us
4950,PLUS_FILLER_PLUS_GAP,soon
4950,MINUS_FILLER_PLUS_GAP,soon
4950,PLUS_FILLER_MINUS_GAP,you
4950,MINUS_FILLER_MINUS_GAP,you
4951,PLUS_FILLER_PLUS_GAP,eventually
4951,MINUS_FILLER_PLUS_GAP,eventually
4951,PLUS_FILLER_MINUS_GAP,us
4951,MINUS_FILLER_MINUS_GAP,us
4952,PLUS_FILLER_PLUS_GAP,eventually
4952,MINUS_FILLER_PLUS_GAP,eventually
4952,PLUS_FILLER_MINUS_GAP,Kim
4952,MINUS_FILLER_MINUS_GAP,Kim
4953,PLUS_FILLER_PLUS_GAP,eventually
4953,MINUS_FILLER_PLUS_GAP,eventually
4953,PLUS_FILLER_MINUS_GAP,you
4953,MINUS_FILLER_MINUS_GAP,you
4954,PLUS_FILLER_PLUS_GAP,eventually
4954,MINUS_FILLER_PLUS_GAP,eventually
4954,PLUS_FILLER_MINUS_GAP,us
4954,MINUS_FILLER_MINUS_GAP,us
4955,PLUS_FILLER_PLUS_GAP,eventually
4955,MINUS_FILLER_PLUS_GAP,eventually
4955,PLUS_FILLER_MINUS_GAP,Kim
4955,MINUS_FILLER_MINUS_GAP,Kim
4956,PLUS_FILLER_PLUS_GAP,eventually
4956,MINUS_FILLER_PLUS_GAP,eventually
4956,PLUS_FILLER_MINUS_GAP,you
4956,MINUS_FILLER_MINUS_GAP,you
4957,PLUS_FILLER_PLUS_GAP,soon
4957,MINUS_FILLER_PLUS_GAP,soon
4957,PLUS_FILLER_MINUS_GAP,you
4957,MINUS_FILLER_MINUS_GAP,you
4958,PLUS_FILLER_PLUS_GAP,soon
4958,MINUS_FILLER_PLUS_GAP,soon
4958,PLUS_FILLER_MINUS_GAP,Kim
4958,MINUS_FILLER_MINUS_GAP,Kim
4959,PLUS_FILLER_PLUS_GAP,soon
4959,MINUS_FILLER_PLUS_GAP,soon
4959,PLUS_FILLER_MINUS_GAP,us
4959,MINUS_FILLER_MINUS_GAP,us
4960,PLUS_FILLER_PLUS_GAP,soon
4960,MINUS_FILLER_PLUS_GAP,soon
4960,PLUS_FILLER_MINUS_GAP,you
4960,MINUS_FILLER_MINUS_GAP,you
4961,PLUS_FILLER_PLUS_GAP,soon
4961,MINUS_FILLER_PLUS_GAP,soon
4961,PLUS_FILLER_MINUS_GAP,Kim
4961,MINUS_FILLER_MINUS_GAP,Kim
4962,PLUS_FILLER_PLUS_GAP,soon
4962,MINUS_FILLER_PLUS_GAP,soon
4962,PLUS_FILLER_MINUS_GAP,us
4962,MINUS_FILLER_MINUS_GAP,us
4963,PLUS_FILLER_PLUS_GAP,eventually
4963,MINUS_FILLER_PLUS_GAP,eventually
4963,PLUS_FILLER_MINUS_GAP,Kim
4963,MINUS_FILLER_MINUS_GAP,Kim
4964,PLUS_FILLER_PLUS_GAP,eventually
4964,MINUS_FILLER_PLUS_GAP,eventually
4964,PLUS_FILLER_MINUS_GAP,you
4964,MINUS_FILLER_MINUS_GAP,you
4965,PLUS_FILLER_PLUS_GAP,eventually
4965,MINUS_FILLER_PLUS_GAP,eventually
4965,PLUS_FILLER_MINUS_GAP,us
4965,MINUS_FILLER_MINUS_GAP,us
4966,PLUS_FILLER_PLUS_GAP,eventually
4966,MINUS_FILLER_PLUS_GAP,eventually
4966,PLUS_FILLER_MINUS_GAP,Kim
4966,MINUS_FILLER_MINUS_GAP,Kim
4967,PLUS_FILLER_PLUS_GAP,eventually
4967,MINUS_FILLER_PLUS_GAP,eventually
4967,PLUS_FILLER_MINUS_GAP,you
4967,MINUS_FILLER_MINUS_GAP,you
4968,PLUS_FILLER_PLUS_GAP,eventually
4968,MINUS_FILLER_PLUS_GAP,eventually
4968,PLUS_FILLER_MINUS_GAP,us
4968,MINUS_FILLER_MINUS_GAP,us
4969,PLUS_FILLER_PLUS_GAP,soon
4969,MINUS_FILLER_PLUS_GAP,soon
4969,PLUS_FILLER_MINUS_GAP,you
4969,MINUS_FILLER_MINUS_GAP,you
4970,PLUS_FILLER_PLUS_GAP,soon
4970,MINUS_FILLER_PLUS_GAP,soon
4970,PLUS_FILLER_MINUS_GAP,Kim
4970,MINUS_FILLER_MINUS_GAP,Kim
4971,PLUS_FILLER_PLUS_GAP,soon
4971,MINUS_FILLER_PLUS_GAP,soon
4971,PLUS_FILLER_MINUS_GAP,us
4971,MINUS_FILLER_MINUS_GAP,us
4972,PLUS_FILLER_PLUS_GAP,soon
4972,MINUS_FILLER_PLUS_GAP,soon
4972,PLUS_FILLER_MINUS_GAP,you
4972,MINUS_FILLER_MINUS_GAP,you
4973,PLUS_FILLER_PLUS_GAP,soon
4973,MINUS_FILLER_PLUS_GAP,soon
4973,PLUS_FILLER_MINUS_GAP,Kim
4973,MINUS_FILLER_MINUS_GAP,Kim
4974,PLUS_FILLER_PLUS_GAP,soon
4974,MINUS_FILLER_PLUS_GAP,soon
4974,PLUS_FILLER_MINUS_GAP,us
4974,MINUS_FILLER_MINUS_GAP,us
4975,PLUS_FILLER_PLUS_GAP,eventually
4975,MINUS_FILLER_PLUS_GAP,eventually
4975,PLUS_FILLER_MINUS_GAP,us
4975,MINUS_FILLER_MINUS_GAP,us
4976,PLUS_FILLER_PLUS_GAP,eventually
4976,MINUS_FILLER_PLUS_GAP,eventually
4976,PLUS_FILLER_MINUS_GAP,you
4976,MINUS_FILLER_MINUS_GAP,you
4977,PLUS_FILLER_PLUS_GAP,eventually
4977,MINUS_FILLER_PLUS_GAP,eventually
4977,PLUS_FILLER_MINUS_GAP,Kim
4977,MINUS_FILLER_MINUS_GAP,Kim
4978,PLUS_FILLER_PLUS_GAP,eventually
4978,MINUS_FILLER_PLUS_GAP,eventually
4978,PLUS_FILLER_MINUS_GAP,us
4978,MINUS_FILLER_MINUS_GAP,us
4979,PLUS_FILLER_PLUS_GAP,eventually
4979,MINUS_FILLER_PLUS_GAP,eventually
4979,PLUS_FILLER_MINUS_GAP,you
4979,MINUS_FILLER_MINUS_GAP,you
4980,PLUS_FILLER_PLUS_GAP,eventually
4980,MINUS_FILLER_PLUS_GAP,eventually
4980,PLUS_FILLER_MINUS_GAP,Kim
4980,MINUS_FILLER_MINUS_GAP,Kim
4981,PLUS_FILLER_PLUS_GAP,soon
4981,MINUS_FILLER_PLUS_GAP,soon
4981,PLUS_FILLER_MINUS_GAP,you
4981,MINUS_FILLER_MINUS_GAP,you
4982,PLUS_FILLER_PLUS_GAP,soon
4982,MINUS_FILLER_PLUS_GAP,soon
4982,PLUS_FILLER_MINUS_GAP,Kim
4982,MINUS_FILLER_MINUS_GAP,Kim
4983,PLUS_FILLER_PLUS_GAP,soon
4983,MINUS_FILLER_PLUS_GAP,soon
4983,PLUS_FILLER_MINUS_GAP,us
4983,MINUS_FILLER_MINUS_GAP,us
4984,PLUS_FILLER_PLUS_GAP,soon
