sentence_type,item_id,condition,full_sentence
islands_cnp,25,what_nogap_that,I know who the spy informed the politician that supported the dictator about an attack .
islands_cnp,25,that_gap_that,I know that the spy informed the politician that supported about an attack .
islands_cnp,25,what_gap_that,I know who the spy informed the politician that supported about an attack .
islands_cnp,26,that_nogap_obj,They know that the metal grate with rust spikes blocked the streets downtown .
islands_cnp,26,what_nogap_obj,They know what the metal grate with rust spikes blocked the streets downtown .
islands_cnp,26,that_gap_obj,They know that the metal grate with rust spikes blocked downtown .
islands_cnp,26,what_gap_obj,They know what the metal grate with rust spikes blocked downtown .
islands_cnp,26,that_nogap_wh,They know that the metal grate blocked the alley which connects the streets downtown .
islands_cnp,26,what_nogap_wh,They know what the metal grate blocked the alley which connects the streets downtown .
islands_cnp,26,that_gap_wh,They know that the metal grate blocked the alley which connects downtown .
islands_cnp,26,what_gap_wh,They know what the metal grate blocked the alley which connects downtown .
islands_cnp,26,that_nogap_that,They know that the metal grate blocked the alley that connects the streets downtown .
islands_cnp,26,what_nogap_that,They know what the metal grate blocked the alley that connects the streets downtown .
islands_cnp,26,that_gap_that,They know that the metal grate blocked the alley that connects downtown .
islands_cnp,26,what_gap_that,They know what the metal grate blocked the alley that connects downtown .
islands_cnp,27,that_nogap_obj,He knows that the cheetah with black spots pursued the hunters this morning .
islands_cnp,27,what_nogap_obj,He knows what the cheetah with black spots pursued the hunters this morning .
islands_cnp,27,that_gap_obj,He knows that the cheetah with black spots pursued this morning .
islands_cnp,27,what_gap_obj,He knows what the cheetah with black spots pursued this morning .
islands_cnp,27,that_nogap_wh,He knows that the cheetah pursued the gazelle which avoided the hunters this morning .
islands_cnp,27,what_nogap_wh,He knows what the cheetah pursued the gazelle which avoided the hunters this morning .
islands_cnp,27,that_gap_wh,He knows that the cheetah pursued the gazelle which avoided this morning .
islands_cnp,27,what_gap_wh,He knows what the cheetah pursued the gazelle which avoided this morning .
islands_cnp,27,that_nogap_that,He knows that the cheetah pursued the gazelle that avoided the hunters this morning .
islands_cnp,27,what_nogap_that,He knows what the cheetah pursued the gazelle that avoided the hunters this morning .
islands_cnp,27,that_gap_that,He knows that the cheetah pursued the gazelle that avoided this morning .
islands_cnp,27,what_gap_that,He knows what the cheetah pursued the gazelle that avoided this morning .
islands_cnp,28,that_nogap_obj,He said that the scientist from the small lab cured cancer last year .
islands_cnp,28,what_nogap_obj,He said what the scientist from the small lab cured cancer last year .
islands_cnp,28,that_gap_obj,He said that the scientist from the small lab cured last year .
islands_cnp,28,what_gap_obj,He said what the scientist from the small lab cured last year .
islands_cnp,28,that_nogap_wh,He said that the scientist cured the disease which caused cancer last year .
islands_cnp,28,what_nogap_wh,He said what the scientist cured the disease which caused cancer last year .
islands_cnp,28,that_gap_wh,He said that the scientist cured the disease which caused last year .
islands_cnp,28,what_gap_wh,He said what the scientist cured the disease which caused last year .
islands_cnp,28,that_nogap_that,He said that the scientist cured the disease that caused cancer last year .
islands_cnp,28,what_nogap_that,He said what the scientist cured the disease that caused cancer last year .
islands_cnp,28,that_gap_that,He said that the scientist cured the disease that caused last year .
islands_cnp,28,what_gap_that,He said what the scientist cured the disease that caused last year .
islands_coordination,1,that_nogap_obj,I know that the man and woman bought a table and a lamp at the antique shop .
islands_coordination,1,what_nogap_obj,I know what the man and woman bought a table and a lamp at the antique shop .
islands_coordination,1,that_gap_obj,I know that the man and woman bought at the antique shop .
islands_coordination,1,what_gap_obj,I know what the man and woman bought at the antique shop .
islands_coordination,1,that_nogap_first,I know that the man and woman bought a table and a lamp at the antique shop .
islands_coordination,1,what_nogap_first,I know what the man and woman bought a table and a lamp at the antique shop .
islands_coordination,1,that_gap_first,I know that the man and woman bought and a lamp at the antique shop .
islands_coordination,1,what_gap_first,I know what the man and woman bought and a lamp at the antique shop .
islands_coordination,1,that_nogap_second,I know that the man bought a table and a lamp at the antique shop .
islands_coordination,1,what_nogap_second,I know what the man bought a table and a lamp at the antique shop .
islands_coordination,1,that_gap_second,I know that the man bought a table and at the antique shop .
islands_coordination,1,what_gap_second,I know what the man bought a table and at the antique shop .
islands_coordination,2,that_nogap_obj,She told me that my brother and sister ate a burger and a plate of fries for dinner .
islands_coordination,2,what_nogap_obj,She told me what my brother and sister ate a burger and a plate of fries for dinner .
islands_coordination,2,that_gap_obj,She told me that my brother and sister ate for dinner .
islands_coordination,2,what_gap_obj,She told me what my brother and sister ate for dinner .
islands_coordination,2,that_nogap_first,She told me that my brother and sister ate a burger and a plate of fries for dinner .
islands_coordination,2,what_nogap_first,She told me what my brother and sister ate a burger and a plate of fries for dinner .
islands_coordination,2,that_gap_first,She told me that my brother and sister ate and a plate of fries for dinner .
islands_coordination,2,what_gap_first,She told me what my brother and sister ate and a plate of fries for dinner .
islands_coordination,2,that_nogap_second,She told me that my brother ate a burger and a plate of fries for dinner .
islands_coordination,2,what_nogap_second,She told me what my brother ate a burger and a plate of fries for dinner .
islands_coordination,2,that_gap_second,She told me that my brother ate a burger and for dinner .
islands_coordination,2,what_gap_second,She told me what my brother ate a burger and for dinner .
islands_coordination,3,that_nogap_obj,He knows that the manager and the assistant prepared a presentation and a report for the meeting .
islands_coordination,3,what_nogap_obj,He knows what the manager and the assistant prepared a presentation and a report for the meeting .
islands_coordination,3,that_gap_obj,He knows that the manager and the assistant prepared for the meeting .
islands_coordination,3,what_gap_obj,He knows what the manager and the assistant prepared for the meeting .
islands_coordination,3,that_nogap_first,He knows that the manager and the assistant prepared a presentation and a report for the meeting .
islands_coordination,3,what_nogap_first,He knows what the manager and the assistant prepared a presentation and a report for the meeting .
islands_coordination,3,that_gap_first,He knows that the manager and the assistant prepared and a report for the meeting .
islands_coordination,3,what_gap_first,He knows what the manager and the assistant prepared and a report for the meeting .
